din_instante,id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
2024-04-17,S,Sul,2024-04-17,12748.35895833
2024-04-18,S,Sul,2024-04-18,12392.10016667
2024-04-19,S,Sul,2024-04-19,12529.269625
2024-04-20,S,Sul,2024-04-20,10914.5155
2024-04-21,S,Sul,2024-04-21,9745.52154167
2024-04-22,S,Sul,2024-04-22,13245.70316667
2024-04-23,S,Sul,2024-04-23,14037.66029167
2024-04-24,S,Sul,2024-04-24,13943.70245833
2024-04-25,S,Sul,2024-04-25,13476.412
2024-04-26,S,Sul,2024-04-26,13629.22816667
2024-04-27,S,Sul,2024-04-27,12897.055875
2024-04-28,S,Sul,2024-04-28,11225.603625
2024-04-29,S,Sul,2024-04-29,13775.986625
2024-04-30,S,Sul,2024-04-30,14363.17166667
2024-05-01,S,Sul,2024-05-01,12353.76258333
2024-05-02,S,Sul,2024-05-02,14112.08933333
2024-05-03,S,Sul,2024-05-03,13161.94358333
2024-05-04,S,Sul,2024-05-04,11496.401125
2024-05-05,S,Sul,2024-05-05,10317.728125
2024-05-06,S,Sul,2024-05-06,13463.72620833
2024-05-07,S,Sul,2024-05-07,14205.02758333
2024-05-08,S,Sul,2024-05-08,14526.56370833
2024-05-09,S,Sul,2024-05-09,13522.15054167
2024-05-10,S,Sul,2024-05-10,13271.20516667
2024-05-11,S,Sul,2024-05-11,11826.083
2024-05-12,S,Sul,2024-05-12,10403.838875
2024-05-13,S,Sul,2024-05-13,13100.778625
2024-05-14,S,Sul,2024-05-14,12760.28029167
2024-05-15,S,Sul,2024-05-15,12822.93291667
2024-05-16,S,Sul,2024-05-16,13100.07170833
2024-05-17,S,Sul,2024-05-17,13249.06433333
2024-05-18,S,Sul,2024-05-18,11726.97975
2024-05-19,S,Sul,2024-05-19,10210.53858333
2024-05-20,S,Sul,2024-05-20,12560.04779167
2024-05-21,S,Sul,2024-05-21,12796.40883333
2024-05-22,S,Sul,2024-05-22,13165.41258333
2024-05-23,S,Sul,2024-05-23,13634.26483333
2024-05-24,S,Sul,2024-05-24,13133.03845833
2024-05-25,S,Sul,2024-05-25,11580.09733333
2024-05-26,S,Sul,2024-05-26,10276.656125
2024-05-27,S,Sul,2024-05-27,12947.395375
2024-05-28,S,Sul,2024-05-28,13044.56295833
2024-05-29,S,Sul,2024-05-29,12891.54183333
2024-05-30,S,Sul,2024-05-30,11331.46945833
2024-05-31,S,Sul,2024-05-31,11827.076625
2024-06-01,S,Sul,2024-06-01,10504.60295833
2024-06-02,S,Sul,2024-06-02,9543.91291667
2024-06-03,S,Sul,2024-06-03,12938.266875
2024-06-04,S,Sul,2024-06-04,13576.41508333
2024-06-05,S,Sul,2024-06-05,13547.53970833
2024-06-06,S,Sul,2024-06-06,13536.50495833
2024-06-07,S,Sul,2024-06-07,13530.01483333
2024-06-08,S,Sul,2024-06-08,11770.658625
2024-06-09,S,Sul,2024-06-09,10360.70779167
2024-06-10,S,Sul,2024-06-10,13488.21270833
2024-06-11,S,Sul,2024-06-11,14066.574125
2024-06-12,S,Sul,2024-06-12,13977.45058333
2024-06-13,S,Sul,2024-06-13,13721.79416667
2024-06-14,S,Sul,2024-06-14,13868.18775
2024-06-15,S,Sul,2024-06-15,12350.69008333
2024-06-16,S,Sul,2024-06-16,10824.67083333
2024-06-17,S,Sul,2024-06-17,13392.62579167
2024-06-18,S,Sul,2024-06-18,13431.55358333
2024-06-19,S,Sul,2024-06-19,13495.85533333
2024-06-20,S,Sul,2024-06-20,13626.12408333
2024-06-21,S,Sul,2024-06-21,13131.114625
2024-06-22,S,Sul,2024-06-22,11378.90283333
2024-06-23,S,Sul,2024-06-23,10161.29520833
2024-06-24,S,Sul,2024-06-24,13083.04716667
2024-06-25,S,Sul,2024-06-25,13373.14104167
2024-06-26,S,Sul,2024-06-26,13371.59070833
2024-06-27,S,Sul,2024-06-27,12965.59516667
2024-06-28,S,Sul,2024-06-28,13366.69775
2024-06-29,S,Sul,2024-06-29,11443.22
2024-06-30,S,Sul,2024-06-30,10209.39425
2024-07-01,S,Sul,2024-07-01,13025.674125
2024-07-02,S,Sul,2024-07-02,13408.79804167
2024-07-03,S,Sul,2024-07-03,13527.544875
2024-07-04,S,Sul,2024-07-04,13851.186875
2024-07-05,S,Sul,2024-07-05,14128.37354167
2024-07-06,S,Sul,2024-07-06,12250.62970833
2024-07-07,S,Sul,2024-07-07,10994.12120833
2024-07-08,S,Sul,2024-07-08,13939.57429167
2024-07-09,S,Sul,2024-07-09,14485.8225
2024-07-10,S,Sul,2024-07-10,14670.61508333
2024-07-11,S,Sul,2024-07-11,14643.09129167
2024-07-12,S,Sul,2024-07-12,14234.619
2024-07-13,S,Sul,2024-07-13,12230.72966667
2024-07-14,S,Sul,2024-07-14,10587.42683333
2024-07-15,S,Sul,2024-07-15,13101.43958333
2024-07-16,S,Sul,2024-07-16,13184.22525
2024-07-17,S,Sul,2024-07-17,13008.60829167
2024-07-18,S,Sul,2024-07-18,12950.99933333
2024-07-19,S,Sul,2024-07-19,12824.72170833
2024-07-20,S,Sul,2024-07-20,11219.62466667
2024-07-21,S,Sul,2024-07-21,9665.46125
2024-07-22,S,Sul,2024-07-22,12636.82595833
2024-07-23,S,Sul,2024-07-23,13046.36770833
2024-07-24,S,Sul,2024-07-24,13097.11291667
2024-07-25,S,Sul,2024-07-25,13355.02520833
2024-07-26,S,Sul,2024-07-26,13480.443625
2024-07-27,S,Sul,2024-07-27,12180.40733333
2024-07-28,S,Sul,2024-07-28,10809.25425
2024-07-29,S,Sul,2024-07-29,13735.1685
2024-07-30,S,Sul,2024-07-30,13750.54083333
2024-07-31,S,Sul,2024-07-31,13580.573125
2024-08-01,S,Sul,2024-08-01,13549.62008333
2024-08-02,S,Sul,2024-08-02,13544.21475
2024-08-03,S,Sul,2024-08-03,11957.78275
2024-08-04,S,Sul,2024-08-04,10741.41433333
2024-08-05,S,Sul,2024-08-05,13460.63504167
2024-08-06,S,Sul,2024-08-06,13934.77404167
2024-08-07,S,Sul,2024-08-07,14065.30404167
2024-08-08,S,Sul,2024-08-08,13987.32945833
2024-08-09,S,Sul,2024-08-09,13840.31958333
2024-08-10,S,Sul,2024-08-10,11717.3275
2024-08-11,S,Sul,2024-08-11,10043.72879167
2024-08-12,S,Sul,2024-08-12,13187.388125
2024-08-13,S,Sul,2024-08-13,13864.92483333
2024-08-14,S,Sul,2024-08-14,13669.84716667
2024-08-15,S,Sul,2024-08-15,13746.28716667
2024-08-16,S,Sul,2024-08-16,13566.09825
2024-08-17,S,Sul,2024-08-17,12098.05708333
2024-08-18,S,Sul,2024-08-18,10800.080875
2024-08-19,S,Sul,2024-08-19,14539.96733333
2024-08-20,S,Sul,2024-08-20,14422.457375
2024-08-21,S,Sul,2024-08-21,14244.97283333
2024-08-22,S,Sul,2024-08-22,14459.843375
2024-08-23,S,Sul,2024-08-23,13875.14779167
2024-08-24,S,Sul,2024-08-24,11680.04570833
2024-08-25,S,Sul,2024-08-25,10202.70933333
2024-08-26,S,Sul,2024-08-26,12893.136875
2024-08-27,S,Sul,2024-08-27,13277.72708333
2024-08-28,S,Sul,2024-08-28,13422.25754167
2024-08-29,S,Sul,2024-08-29,13395.837375
2024-08-30,S,Sul,2024-08-30,13443.04679167
2024-08-31,S,Sul,2024-08-31,11857.99970833
2024-09-01,S,Sul,2024-09-01,10306.06854167
2024-09-02,S,Sul,2024-09-02,13042.638875
2024-09-03,S,Sul,2024-09-03,13658.13754167
2024-09-04,S,Sul,2024-09-04,14093.393375
2024-09-05,S,Sul,2024-09-05,13749.66845833
2024-09-06,S,Sul,2024-09-06,13000.8485
2024-09-07,S,Sul,2024-09-07,11177.86570833
2024-09-08,S,Sul,2024-09-08,10658.373125
2024-09-09,S,Sul,2024-09-09,14129.08133333
2024-09-10,S,Sul,2024-09-10,14933.30816667
2024-09-11,S,Sul,2024-09-11,15021.36270833
2024-09-12,S,Sul,2024-09-12,14774.46425
2024-09-13,S,Sul,2024-09-13,14001.74920833
2024-09-14,S,Sul,2024-09-14,11455.77716667
2024-09-15,S,Sul,2024-09-15,9985.41029167
2024-09-16,S,Sul,2024-09-16,12189.83729167
2024-09-17,S,Sul,2024-09-17,12443.34529167
2024-09-18,S,Sul,2024-09-18,12774.28216667
2024-09-19,S,Sul,2024-09-19,13230.62175
2024-09-20,S,Sul,2024-09-20,12729.966125
2024-09-21,S,Sul,2024-09-21,10668.419375
2024-09-22,S,Sul,2024-09-22,10354.424625
2024-09-23,S,Sul,2024-09-23,13769.712375
2024-09-24,S,Sul,2024-09-24,14584.09504167
2024-09-25,S,Sul,2024-09-25,14190.591625
2024-09-26,S,Sul,2024-09-26,13987.00841667
2024-09-27,S,Sul,2024-09-27,13766.41304167
2024-09-28,S,Sul,2024-09-28,11693.16395833
2024-09-29,S,Sul,2024-09-29,10536.38445833
2024-09-30,S,Sul,2024-09-30,14480.01133333
2024-10-01,S,Sul,2024-10-01,15706.73670833
2024-10-02,S,Sul,2024-10-02,15134.14245833
2024-10-03,S,Sul,2024-10-03,13245.315625
2024-10-04,S,Sul,2024-10-04,13507.23645833
2024-10-05,S,Sul,2024-10-05,11632.42225
2024-10-06,S,Sul,2024-10-06,10497.56654167
2024-10-07,S,Sul,2024-10-07,14003.31620833
2024-10-08,S,Sul,2024-10-08,14499.26016667
2024-10-09,S,Sul,2024-10-09,14097.89525
2024-10-10,S,Sul,2024-10-10,13506.21716667
2024-10-11,S,Sul,2024-10-11,13162.57654167
2024-10-12,S,Sul,2024-10-12,9933.95783333
2024-10-13,S,Sul,2024-10-13,9446.63316667
2024-10-14,S,Sul,2024-10-14,12835.80770833
2024-10-15,S,Sul,2024-10-15,13545.84854167
2024-10-16,S,Sul,2024-10-16,13132.31570833
2024-10-17,S,Sul,2024-10-17,13463.323125
2024-10-18,S,Sul,2024-10-18,14291.77345833
2024-10-19,S,Sul,2024-10-19,12176.265875
2024-10-20,S,Sul,2024-10-20,10561.05625
2024-10-21,S,Sul,2024-10-21,14160.45991667
2024-10-22,S,Sul,2024-10-22,15918.20208333
2024-10-23,S,Sul,2024-10-23,16147.83908333
2024-10-24,S,Sul,2024-10-24,15258.91404167
2024-10-25,S,Sul,2024-10-25,14624.510875
2024-10-26,S,Sul,2024-10-26,12161.54725
2024-10-27,S,Sul,2024-10-27,10440.78283333
2024-10-28,S,Sul,2024-10-28,13951.87416667
2024-10-29,S,Sul,2024-10-29,15182.01795833
2024-10-30,S,Sul,2024-10-30,15343.80770833
2024-10-31,S,Sul,2024-10-31,15450.9
2024-11-01,S,Sul,2024-11-01,15298.494625
2024-11-02,S,Sul,2024-11-02,12831.68279167
2024-11-03,S,Sul,2024-11-03,11425.91175
2024-11-04,S,Sul,2024-11-04,14878.86779167
2024-11-05,S,Sul,2024-11-05,15729.1065
2024-11-06,S,Sul,2024-11-06,15767.96595833
2024-11-07,S,Sul,2024-11-07,14998.67579167
2024-11-08,S,Sul,2024-11-08,14379.478375
2024-11-09,S,Sul,2024-11-09,10445.94675
2024-11-10,S,Sul,2024-11-10,11556.09175
2024-11-11,S,Sul,2024-11-11,15120.663875
2024-11-12,S,Sul,2024-11-12,14656.353125
2024-11-13,S,Sul,2024-11-13,13996.68704167
2024-11-14,S,Sul,2024-11-14,14308.947125
2024-11-15,S,Sul,2024-11-15,13033.86575
2024-11-16,S,Sul,2024-11-16,13121.493625
2024-11-17,S,Sul,2024-11-17,12677.43695833
2024-11-18,S,Sul,2024-11-18,16282.168
2024-11-19,S,Sul,2024-11-19,16023.81270833
2024-11-20,S,Sul,2024-11-20,14276.40591667
2024-11-21,S,Sul,2024-11-21,15032.08395833
2024-11-22,S,Sul,2024-11-22,14625.58025
2024-11-23,S,Sul,2024-11-23,12993.61320833
2024-11-24,S,Sul,2024-11-24,11650.24566667
2024-11-25,S,Sul,2024-11-25,15335.25666667
2024-11-26,S,Sul,2024-11-26,16871.955
2024-11-27,S,Sul,2024-11-27,17351.98404167
2024-11-28,S,Sul,2024-11-28,16193.07145833
2024-11-29,S,Sul,2024-11-29,15273.7855
2024-11-30,S,Sul,2024-11-30,13603.72866667
2024-12-01,S,Sul,2024-12-01,12465.38904167
2024-12-02,S,Sul,2024-12-02,15225.92375
2024-12-03,S,Sul,2024-12-03,14544.88216667
2024-12-04,S,Sul,2024-12-04,14288.81729167
2024-12-05,S,Sul,2024-12-05,14971.85345833
2024-12-06,S,Sul,2024-12-06,16058.123375
2024-12-07,S,Sul,2024-12-07,12786.00320833
2024-12-08,S,Sul,2024-12-08,10187.220625
2024-12-09,S,Sul,2024-12-09,13194.56475
2024-12-10,S,Sul,2024-12-10,13660.35766667
2024-12-11,S,Sul,2024-12-11,14109.27695833
2024-12-12,S,Sul,2024-12-12,14649.37925
2024-12-13,S,Sul,2024-12-13,14630.3855
2024-12-14,S,Sul,2024-12-14,12387.52191667
2024-12-15,S,Sul,2024-12-15,10913.587875
2024-12-16,S,Sul,2024-12-16,13769.45683333
2024-12-17,S,Sul,2024-12-17,14092.37725
2024-12-18,S,Sul,2024-12-18,14219.1
2024-12-19,S,Sul,2024-12-19,14182.25691667
2024-12-20,S,Sul,2024-12-20,14504.60270833
2024-12-21,S,Sul,2024-12-21,13218.84579167
2024-12-22,S,Sul,2024-12-22,11689.15120833
2024-12-23,S,Sul,2024-12-23,12285.058125
2024-12-24,S,Sul,2024-12-24,11929.74175
2024-12-25,S,Sul,2024-12-25,10676.84583333
2024-12-26,S,Sul,2024-12-26,11878.32583333
2024-12-27,S,Sul,2024-12-27,12800.93879167
2024-12-28,S,Sul,2024-12-28,12649.711875
2024-12-29,S,Sul,2024-12-29,11543.37479167
2024-12-30,S,Sul,2024-12-30,12517.65245833
2024-12-31,S,Sul,2024-12-31,11997.24066667
